,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Selection bias source,Selection bias target
3,SLearner,htce,0.08745211420144465,0.4713363985855559,0.017715104869717235,0.657050045092027,10,5.0
4,DRLearner,target,0.11298704020721367,0.4713363985855559,0.017715104869717235,0.8489004587351423,10,5.0
5,TARNet,target,0.18267150756717782,0.4713363985855559,0.017715104869717235,1.3724576401614317,10,5.0
6,TLearner,target,0.22480207698308127,0.4713363985855559,0.017715104869717235,1.6889953566848688,10,5.0
7,SLearner,target,0.24540909550288093,0.4713363985855559,0.017715104869717235,1.8438211441604897,10,5.0
8,DRLearner,radial_gan,0.1179970290320145,0.4713363985855559,0.017715104869717235,0.8865417829421626,10,5.0
9,TARNet,radial_gan,0.18256105129388595,0.4713363985855559,0.017715104869717235,1.3716277540001898,10,5.0
10,TLearner,radial_gan,0.1540832672834633,0.4713363985855559,0.017715104869717235,1.1576668973756383,10,5.0
11,SLearner,radial_gan,0.18494633449060832,0.4713363985855559,0.017715104869717235,1.3895489951991566,10,5.0
12,DRLearner,shared_source_target,0.2827089683664757,0.4713363985855559,0.017715104869717235,2.1240646050618266,10,5.0
13,TARNet,shared_source_target,0.32881597687712205,0.4713363985855559,0.017715104869717235,2.4704783229874505,10,5.0
14,TLearner,shared_source_target,0.30023033242311004,0.4713363985855559,0.017715104869717235,2.255707083332469,10,5.0
15,SLearner,shared_source_target,0.29205303964411705,0.4713363985855559,0.017715104869717235,2.1942689964636752,10,5.0
0,DRLearner,htce,0.058443744252119886,0.4713363985855559,0.017715104869717235,0.43910276094351897,10,10.0
1,TARNet,htce,0.12010457350090914,0.4713363985855559,0.017715104869717235,0.9023763022212608,10,10.0
2,TLearner,htce,0.04920429023966726,0.4713363985855559,0.017715104869717235,0.36968438574536483,10,10.0
3,SLearner,htce,0.12404778194738945,0.4713363985855559,0.017715104869717235,0.9320026332851283,10,10.0
4,DRLearner,target,0.12679974955162734,0.4713363985855559,0.017715104869717235,0.9526788679875986,10,10.0
5,TARNet,target,0.16623355878805923,0.4713363985855559,0.017715104869717235,1.2489551372755507,10,10.0
6,TLearner,target,0.24344926186117855,0.4713363985855559,0.017715104869717235,1.829096414010602,10,10.0
7,SLearner,target,0.2671842667710662,0.4713363985855559,0.017715104869717235,2.0074235612580447,10,10.0
8,DRLearner,radial_gan,0.2751998459229948,0.4713363985855559,0.017715104869717235,2.067646652389744,10,10.0
9,TARNet,radial_gan,0.23417296863316656,0.4713363985855559,0.017715104869717235,1.759401256387398,10,10.0
10,TLearner,radial_gan,0.20347124991038562,0.4713363985855559,0.017715104869717235,1.52873141089071,10,10.0
11,SLearner,radial_gan,0.2232737461536068,0.4713363985855559,0.017715104869717235,1.6775126172497923,10,10.0
12,DRLearner,shared_source_target,0.2854522704857838,0.4713363985855559,0.017715104869717235,2.1446757337652502,10,10.0
13,TARNet,shared_source_target,0.2746141515273356,0.4713363985855559,0.017715104869717235,2.0632461809707046,10,10.0
14,TLearner,shared_source_target,0.28037360428347435,0.4713363985855559,0.017715104869717235,2.106518418899789,10,10.0
15,SLearner,shared_source_target,0.28062507714338863,0.4713363985855559,0.017715104869717235,2.1084077986529817,10,10.0
