,Learner,Method,PEHE,CATE true mean,CATE true var,Normalized PEHE,Target dataset size
2,SLearner,htce,0.030810445285675142,-0.9055831447684176,0.017503350912241807,0.2328827791000958,8000
3,DRLearner,htce,0.011810078593603333,-0.9055831447684176,0.017503350912241807,0.08926725656729265,8000
4,TARNet,target,0.029189455425288408,-0.9055831447684176,0.017503350912241807,0.22063042052235554,8000
5,TLearner,target,0.0463532235761509,-0.9055831447684176,0.017503350912241807,0.3503638920688048,8000
6,SLearner,target,0.050388833703279144,-0.9055831447684176,0.017503350912241807,0.38086731689944414,8000
7,DRLearner,target,0.03345124736153659,-0.9055831447684176,0.017503350912241807,0.25284345544792675,8000
8,TARNet,radial_gan,0.040311596723287026,-0.9055831447684176,0.017503350912241807,0.3046978577504088,8000
9,TLearner,radial_gan,0.04892800899949633,-0.9055831447684176,0.017503350912241807,0.36982557720238146,8000
10,SLearner,radial_gan,0.057733455411330216,-0.9055831447684176,0.017503350912241807,0.43638212361355116,8000
11,DRLearner,radial_gan,0.04841891407130874,-0.9055831447684176,0.017503350912241807,0.3659775496713671,8000
12,TARNet,shared_source_target,0.09177875260633503,-0.9055831447684176,0.017503350912241807,0.6937157438370695,8000
13,TLearner,shared_source_target,0.09075077488935154,-0.9055831447684176,0.017503350912241807,0.6859457065862482,8000
14,SLearner,shared_source_target,0.10235987357603843,-0.9055831447684176,0.017503350912241807,0.7736938432955834,8000
15,DRLearner,shared_source_target,0.08906259562414355,-0.9055831447684176,0.017503350912241807,0.6731854924687463,8000
